,Station,Date,Temp_Max,Temp_Min,Temp_Avg,Temp_Norm_Dev,Temp_Dew_Point,Temp_Wet_Bulb,Heat,Cool,Sunrise,Sunset,CodeSum,Max_Snow_Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
1634,1.0,2011-07-21,99.0,75.0,87.0,13.0,70.0,76.0,0.0,22.0,434.0,1922.0,TS,0.0,0.0,0.02,29.10,29.80,6.2,28.0,8.8
1635,2.0,2011-07-21,101.0,82.0,92.0,,72.0,77.0,0.0,27.0,,, ,,,0.00,29.16,29.77,5.3,26.0,10.0
1636,1.0,2011-07-22,88.0,70.0,79.0,5.0,70.0,73.0,0.0,14.0,435.0,1921.0,TS TSRA RA BR,0.0,0.0,1.55,29.18,29.88,1.7,9.0,9.0
1637,2.0,2011-07-22,100.0,71.0,,,70.0,74.0,,,,,TS TSRA BR,,,0.14,29.23,29.86,3.8,10.0,8.2
1638,1.0,2011-07-23,87.0,70.0,79.0,5.0,70.0,73.0,0.0,14.0,436.0,1920.0,TS TSRA RA BR,0.0,0.0,6.86,29.23,29.95,0.8,30.0,5.3
1639,2.0,2011-07-23,87.0,70.0,79.0,,70.0,73.0,0.0,14.0,,,TSRA RA BR VCTS,,,0.04,29.28,29.93,0.7,20.0,4.9
1640,1.0,2011-07-24,87.0,72.0,80.0,6.0,70.0,73.0,0.0,15.0,437.0,1919.0,TS TSRA BR,0.0,0.0,0.18,29.26,29.97,1.5,23.0,6.4
1641,2.0,2011-07-24,87.0,72.0,80.0,,69.0,72.0,0.0,15.0,,,TS TSRA VCFG,,,0.02,29.32,29.95,0.7,20.0,5.7
1642,1.0,2011-07-25,88.0,73.0,81.0,7.0,66.0,71.0,0.0,16.0,438.0,1918.0, ,0.0,0.0,0.00,29.20,29.91,3.4,32.0,6.5
1643,2.0,2011-07-25,90.0,73.0,82.0,,67.0,71.0,0.0,17.0,,, ,,,0.01,29.25,29.89,2.1,35.0,6.1
1644,1.0,2011-07-26,83.0,71.0,77.0,3.0,63.0,68.0,0.0,12.0,439.0,1918.0, ,0.0,0.0,0.00,29.18,29.88,6.3,5.0,8.5
1645,2.0,2011-07-26,85.0,72.0,79.0,,62.0,68.0,0.0,14.0,,, ,,,0.01,29.23,29.86,5.9,6.0,8.0
1646,1.0,2011-07-27,90.0,68.0,79.0,5.0,66.0,70.0,0.0,14.0,440.0,1917.0,TS TSRA,0.0,0.0,0.71,29.13,29.85,6.2,16.0,9.5
1647,2.0,2011-07-27,92.0,72.0,82.0,,66.0,71.0,0.0,17.0,,,TS BR,,,,29.21,29.84,6.0,16.0,9.9
1648,1.0,2011-07-28,87.0,73.0,80.0,6.0,71.0,74.0,0.0,15.0,441.0,1916.0,TSRA RA BR,0.0,0.0,0.70,29.20,29.89,3.2,23.0,6.8
1649,2.0,2011-07-28,88.0,74.0,81.0,,71.0,74.0,0.0,16.0,,,TS RA,,,,29.26,29.87,3.3,21.0,6.8
1650,1.0,2011-07-29,86.0,71.0,79.0,5.0,67.0,71.0,0.0,14.0,442.0,1915.0,BR,0.0,0.0,0.70,29.28,29.98,4.3,4.0,5.9
1651,2.0,2011-07-29,86.0,74.0,80.0,,69.0,72.0,0.0,15.0,,,TSRA BR,,,0.36,29.34,29.96,3.5,4.0,5.6
1652,1.0,2011-07-30,91.0,67.0,79.0,5.0,64.0,70.0,0.0,14.0,443.0,1914.0, ,0.0,0.0,0.00,29.35,30.05,2.4,13.0,3.4
1653,2.0,2011-07-30,91.0,68.0,80.0,,65.0,71.0,0.0,15.0,,, ,,,0.00,29.41,30.03,2.0,11.0,3.4
1654,1.0,2011-07-31,90.0,68.0,79.0,5.0,69.0,73.0,0.0,14.0,444.0,1913.0, ,0.0,0.0,0.00,29.35,30.06,4.9,25.0,5.0
1655,2.0,2011-07-31,91.0,73.0,82.0,,69.0,73.0,0.0,17.0,,, ,,,0.00,29.41,30.04,4.5,23.0,5.0
1656,1.0,2011-08-01,91.0,74.0,83.0,10.0,72.0,75.0,0.0,18.0,445.0,1911.0, ,0.0,0.0,0.00,29.28,29.99,4.2,27.0,4.9
1657,2.0,2011-08-01,91.0,76.0,84.0,,71.0,75.0,0.0,19.0,,,BR HZ,,,0.00,29.33,29.97,3.1,25.0,5.9
1658,1.0,2011-08-02,93.0,74.0,84.0,11.0,73.0,76.0,0.0,19.0,446.0,1910.0, ,0.0,0.0,0.43,29.04,29.77,8.3,21.0,9.1
1659,2.0,2011-08-02,93.0,74.0,84.0,,73.0,77.0,0.0,19.0,,,TS TSRA HZ,,,0.28,29.10,29.75,8.0,20.0,8.5
1660,1.0,2011-08-03,86.0,72.0,79.0,6.0,67.0,71.0,0.0,14.0,447.0,1909.0, ,0.0,0.0,0.00,29.11,29.81,6.9,2.0,8.0
1661,2.0,2011-08-03,87.0,73.0,80.0,,66.0,71.0,0.0,15.0,,,BR,,,0.00,29.16,29.78,9.6,1.0,10.3
1662,1.0,2011-08-04,84.0,69.0,77.0,4.0,66.0,69.0,0.0,12.0,448.0,1908.0, ,0.0,0.0,0.00,29.25,29.94,5.3,5.0,6.0
1663,2.0,2011-08-04,82.0,69.0,76.0,,67.0,70.0,0.0,11.0,,, ,,,0.00,29.30,29.92,4.8,5.0,6.7
1664,1.0,2011-08-05,83.0,69.0,76.0,3.0,68.0,71.0,0.0,11.0,449.0,1907.0,RA,0.0,0.0,,29.21,29.93,4.0,5.0,5.5
1665,2.0,2011-08-05,84.0,70.0,77.0,,68.0,71.0,0.0,12.0,,, ,,,,29.26,29.91,5.2,7.0,6.0
1666,1.0,2011-08-06,85.0,72.0,79.0,6.0,70.0,72.0,0.0,14.0,450.0,1906.0,RA BR,0.0,0.0,0.18,29.10,29.82,2.5,5.0,4.0
1667,2.0,2011-08-06,85.0,73.0,79.0,,70.0,72.0,0.0,14.0,,,RA BR,,,0.69,29.15,29.80,1.3,3.0,3.7
1668,1.0,2011-08-07,86.0,68.0,77.0,4.0,69.0,71.0,0.0,12.0,451.0,1904.0,TSRA BR,0.0,0.0,0.75,29.03,29.75,4.6,27.0,6.4
1669,2.0,2011-08-07,87.0,70.0,79.0,,69.0,72.0,0.0,14.0,,,RA BR HZ,,,0.49,29.09,29.73,3.6,26.0,5.6
1670,1.0,2011-08-08,80.0,68.0,74.0,1.0,67.0,69.0,0.0,9.0,452.0,1903.0,RA BR,0.0,0.0,0.63,29.00,29.72,4.0,4.0,6.2
1671,2.0,2011-08-08,80.0,69.0,75.0,,67.0,70.0,0.0,10.0,,,TSRA RA BR,,,0.29,29.06,29.70,2.8,6.0,5.8
1672,1.0,2011-08-09,80.0,64.0,72.0,-1,61.0,66.0,0.0,7.0,453.0,1902.0,BR,0.0,0.0,0.00,28.97,29.67,10.8,28.0,11.1
1673,2.0,2011-08-09,82.0,66.0,74.0,,61.0,66.0,0.0,9.0,,,BR,,,0.01,29.03,29.66,11.0,27.0,11.6
1674,1.0,2011-08-10,77.0,61.0,69.0,-4,54.0,61.0,0.0,4.0,454.0,1900.0, ,0.0,0.0,0.00,29.14,29.84,7.3,31.0,8.7
1675,2.0,2011-08-10,78.0,62.0,70.0,,54.0,61.0,0.0,5.0,,, ,,,0.00,29.20,29.82,4.4,31.0,8.0
1676,1.0,2011-08-11,81.0,57.0,69.0,-4,54.0,61.0,0.0,4.0,455.0,1859.0, ,0.0,0.0,0.00,29.25,29.95,2.0,24.0,3.0
1677,2.0,2011-08-11,81.0,60.0,71.0,,54.0,61.0,0.0,6.0,,, ,,,0.00,29.31,29.93,2.7,23.0,4.2
1678,1.0,2011-08-12,81.0,60.0,71.0,-2,59.0,64.0,0.0,6.0,456.0,1858.0, ,0.0,0.0,0.00,29.22,29.94,8.3,19.0,8.5
1679,2.0,2011-08-12,82.0,65.0,74.0,,57.0,64.0,0.0,9.0,,, ,,,0.00,29.28,29.93,8.2,19.0,8.4
1680,1.0,2011-08-13,83.0,62.0,73.0,0.0,64.0,66.0,0.0,8.0,457.0,1856.0,RA,0.0,0.0,0.75,29.15,29.86,3.6,27.0,6.7
1681,2.0,2011-08-13,84.0,66.0,75.0,,63.0,66.0,0.0,10.0,,,TS TSRA GR RA BR,,,0.93,29.20,29.84,5.3,24.0,7.8
1682,1.0,2011-08-14,75.0,62.0,69.0,-3,60.0,63.0,0.0,4.0,458.0,1855.0,RA,0.0,0.0,,29.24,29.95,10.4,36.0,11.7
1683,2.0,2011-08-14,75.0,62.0,69.0,,60.0,63.0,0.0,4.0,,,RA,,,0.01,29.29,29.93,11.7,35.0,12.6
1684,1.0,2011-08-15,82.0,57.0,70.0,-2,55.0,62.0,0.0,5.0,459.0,1854.0, ,0.0,0.0,0.00,29.28,29.98,2.4,2.0,4.9
1685,2.0,2011-08-15,80.0,59.0,70.0,,55.0,62.0,0.0,5.0,,, ,,,0.00,29.33,29.96,2.7,5.0,5.2
1686,1.0,2011-08-16,85.0,61.0,73.0,1.0,58.0,64.0,0.0,8.0,500.0,1852.0, ,0.0,0.0,0.00,29.32,30.03,2.9,18.0,3.9
1687,2.0,2011-08-16,83.0,63.0,73.0,,56.0,63.0,0.0,8.0,,, ,,,0.00,29.38,30.01,2.3,18.0,3.0
1688,1.0,2011-08-17,83.0,62.0,73.0,1.0,63.0,67.0,0.0,8.0,501.0,1851.0, ,0.0,0.0,0.00,29.31,30.02,5.6,22.0,6.0
1689,2.0,2011-08-17,83.0,65.0,74.0,,61.0,67.0,0.0,9.0,,, ,,,0.00,29.36,30.01,6.0,21.0,6.2
1690,1.0,2011-08-18,84.0,67.0,76.0,4.0,60.0,66.0,0.0,11.0,502.0,1849.0, ,0.0,0.0,0.00,29.23,29.96,2.3,4.0,5.2
1691,2.0,2011-08-18,85.0,71.0,78.0,,62.0,67.0,0.0,13.0,,,HZ,,,0.00,29.28,29.94,2.8,7.0,5.2
1692,1.0,2011-08-19,87.0,64.0,76.0,5.0,63.0,68.0,0.0,11.0,503.0,1848.0, ,0.0,0.0,0.00,29.18,29.89,3.3,14.0,5.2
1693,2.0,2011-08-19,86.0,67.0,77.0,,62.0,68.0,0.0,12.0,,, ,,,0.00,29.23,29.87,4.7,13.0,5.8
1694,1.0,2011-08-20,80.0,66.0,73.0,2.0,67.0,69.0,0.0,8.0,504.0,1846.0,RA FG BR,0.0,0.0,1.11,29.22,29.92,1.3,21.0,3.4
1695,2.0,2011-08-20,79.0,68.0,74.0,,67.0,69.0,0.0,9.0,,,TSRA RA BR,,,0.39,29.28,29.90,2.0,16.0,4.9
1696,1.0,2011-08-21,80.0,64.0,72.0,1.0,58.0,63.0,0.0,7.0,505.0,1845.0,RA,0.0,0.0,,29.26,29.97,8.0,32.0,8.5
1697,2.0,2011-08-21,81.0,66.0,74.0,,58.0,64.0,0.0,9.0,,,RA BR,,,0.01,29.32,29.95,7.0,32.0,7.6
1698,1.0,2011-08-22,82.0,59.0,71.0,0.0,59.0,64.0,0.0,6.0,506.0,1843.0, ,0.0,0.0,0.00,29.30,30.02,1.6,26.0,4.1
1699,2.0,2011-08-22,82.0,61.0,72.0,,59.0,64.0,0.0,7.0,,, ,,,0.00,29.36,30.01,0.7,8.0,3.5
1700,1.0,2011-08-23,73.0,62.0,68.0,-3,63.0,65.0,0.0,3.0,508.0,1842.0,TSRA BR,0.0,0.0,0.65,29.10,29.86,9.1,20.0,9.8
1701,2.0,2011-08-23,74.0,66.0,70.0,,62.0,65.0,0.0,5.0,,,TSRA RA BR,,,0.40,29.18,29.86,8.4,20.0,9.5
1702,1.0,2011-08-24,92.0,69.0,81.0,10.0,65.0,70.0,0.0,16.0,509.0,1840.0,BR,0.0,0.0,0.00,28.99,29.70,8.2,27.0,10.7
1703,2.0,2011-08-24,91.0,70.0,81.0,,65.0,70.0,0.0,16.0,,, ,,,0.00,29.05,29.68,8.1,25.0,11.0
1704,1.0,2011-08-25,83.0,64.0,74.0,4.0,59.0,64.0,0.0,9.0,510.0,1839.0, ,0.0,0.0,0.00,29.26,29.95,4.1,36.0,7.3
1705,2.0,2011-08-25,80.0,65.0,73.0,,59.0,64.0,0.0,8.0,,, ,,,0.00,29.33,29.93,3.1,2.0,7.0
1706,1.0,2011-08-26,83.0,59.0,71.0,1.0,58.0,63.0,0.0,6.0,511.0,1837.0, ,0.0,0.0,0.00,29.26,29.98,1.9,26.0,3.3
1707,2.0,2011-08-26,83.0,61.0,72.0,,58.0,64.0,0.0,7.0,,, ,,,0.00,29.32,29.97,1.2,20.0,3.4
1708,1.0,2011-08-27,81.0,64.0,73.0,3.0,62.0,66.0,0.0,8.0,512.0,1835.0, ,0.0,0.0,0.00,29.21,29.93,8.2,2.0,9.2
1709,2.0,2011-08-27,83.0,67.0,75.0,,61.0,66.0,0.0,10.0,,, ,,,0.00,29.26,29.91,8.1,1.0,9.3
1710,1.0,2011-08-28,77.0,61.0,69.0,-1,57.0,61.0,0.0,4.0,513.0,1834.0, ,0.0,0.0,0.00,29.22,29.93,7.0,2.0,7.9
1711,2.0,2011-08-28,77.0,61.0,69.0,,55.0,61.0,0.0,4.0,,, ,,,0.00,29.26,29.91,8.5,1.0,9.2
1712,1.0,2011-08-29,79.0,59.0,69.0,-1,56.0,62.0,0.0,4.0,514.0,1832.0, ,0.0,0.0,0.00,29.31,30.01,1.4,2.0,3.5
1713,2.0,2011-08-29,78.0,61.0,70.0,,57.0,62.0,0.0,5.0,,, ,,,0.00,29.36,30.00,1.1,6.0,4.2
1714,1.0,2011-08-30,76.0,61.0,69.0,-1,56.0,62.0,0.0,4.0,515.0,1831.0,RA,0.0,0.0,0.04,29.33,30.03,5.3,15.0,6.3
1715,2.0,2011-08-30,79.0,64.0,72.0,,54.0,61.0,0.0,7.0,,,RA,,,0.02,29.38,30.02,5.9,15.0,6.8
1716,1.0,2011-08-31,87.0,65.0,76.0,7.0,64.0,68.0,0.0,11.0,516.0,1829.0,RA,0.0,0.0,,29.23,29.95,5.4,17.0,8.3
1717,2.0,2011-08-31,88.0,65.0,77.0,,64.0,69.0,0.0,12.0,,, ,,,0.05,29.29,29.94,5.4,17.0,7.4
1718,1.0,2011-09-01,93.0,71.0,82.0,14.0,71.0,75.0,0.0,17.0,517.0,1827.0, ,0.0,0.0,0.00,29.20,29.91,5.2,21.0,5.9
1719,2.0,2011-09-01,94.0,74.0,84.0,,70.0,75.0,0.0,19.0,,, ,,,0.00,29.26,29.89,5.8,21.0,6.3
1720,1.0,2011-09-02,92.0,76.0,84.0,16.0,69.0,74.0,0.0,19.0,518.0,1826.0,HZ,0.0,0.0,0.00,29.18,29.89,4.9,22.0,7.4
1721,2.0,2011-09-02,94.0,79.0,87.0,,69.0,74.0,0.0,22.0,,, ,,,,29.24,29.87,4.0,20.0,6.6
1722,1.0,2011-09-03,89.0,69.0,79.0,11.0,67.0,71.0,0.0,14.0,519.0,1824.0,RA BR HZ,0.0,0.0,0.02,29.16,29.87,2.5,29.0,6.2
1723,2.0,2011-09-03,87.0,71.0,79.0,,68.0,71.0,0.0,14.0,,, ,,,0.15,29.21,29.85,1.2,20.0,5.7
1724,1.0,2011-09-04,73.0,58.0,66.0,-2,54.0,60.0,0.0,1.0,520.0,1822.0, ,0.0,0.0,0.00,29.24,29.94,10.5,32.0,11.5
1725,2.0,2011-09-04,74.0,60.0,67.0,,55.0,61.0,0.0,2.0,,,RA,,,,29.29,29.92,10.7,32.0,11.5
1726,1.0,2011-09-05,65.0,52.0,59.0,-8,45.0,52.0,6.0,0.0,521.0,1821.0, ,0.0,0.0,0.00,29.39,30.10,14.2,1.0,14.8
1727,2.0,2011-09-05,67.0,53.0,60.0,,46.0,53.0,5.0,0.0,,, ,,,,29.43,30.07,15.9,36.0,16.6
1728,1.0,2011-09-06,66.0,51.0,59.0,-8,46.0,52.0,6.0,0.0,522.0,1819.0, ,0.0,0.0,0.00,29.44,30.16,9.5,3.0,10.1
1729,2.0,2011-09-06,66.0,57.0,62.0,,47.0,54.0,3.0,0.0,,, ,,,0.00,29.49,30.14,13.8,4.0,14.3
1730,1.0,2011-09-07,70.0,52.0,61.0,-6,47.0,54.0,4.0,0.0,523.0,1817.0, ,0.0,0.0,0.00,29.42,30.16,10.2,1.0,10.8
1731,2.0,2011-09-07,70.0,58.0,64.0,,47.0,55.0,1.0,0.0,,, ,,,0.00,29.47,30.13,12.4,2.0,13.3
1732,1.0,2011-09-08,75.0,57.0,66.0,0.0,53.0,59.0,0.0,1.0,524.0,1815.0,RA,0.0,0.0,,29.34,,13.0,2.0,13.4
1733,2.0,2011-09-08,74.0,62.0,68.0,,54.0,59.0,0.0,3.0,,,RA DZ BR,,,0.06,29.36,30.03,14.9,2.0,15.2
1734,1.0,2011-09-09,72.0,60.0,66.0,0.0,60.0,62.0,0.0,1.0,525.0,1814.0,RA,0.0,0.0,0.02,29.23,29.96,8.2,4.0,8.3
1735,2.0,2011-09-09,72.0,64.0,68.0,,61.0,63.0,0.0,3.0,,,RA BR,,,0.11,29.28,29.94,7.9,4.0,8.4
1736,1.0,2011-09-10,78.0,56.0,67.0,1.0,59.0,62.0,0.0,2.0,526.0,1812.0,BR,0.0,0.0,0.00,29.29,30.00,0.9,14.0,3.1
1737,2.0,2011-09-10,76.0,58.0,67.0,,60.0,63.0,0.0,2.0,,,FG+ BR,,,0.01,29.34,29.99,0.9,14.0,2.0
1738,1.0,2011-09-11,83.0,57.0,70.0,5.0,59.0,63.0,0.0,5.0,527.0,1810.0,BR,0.0,0.0,0.00,29.27,29.99,5.1,27.0,5.5
1739,2.0,2011-09-11,83.0,60.0,72.0,,59.0,64.0,0.0,7.0,,,BR,,,0.00,29.33,29.98,4.3,25.0,4.7
1740,1.0,2011-09-12,86.0,64.0,75.0,10.0,59.0,65.0,0.0,10.0,528.0,1809.0, ,0.0,0.0,0.00,29.18,29.91,10.5,23.0,10.9
1741,2.0,2011-09-12,86.0,64.0,75.0,,59.0,65.0,0.0,10.0,,, ,,,0.00,29.24,29.90,9.2,23.0,9.3
1742,1.0,2011-09-13,73.0,56.0,65.0,0.0,54.0,59.0,0.0,0.0,529.0,1807.0,BR HZ FU,0.0,0.0,0.00,29.20,29.90,4.9,31.0,8.7
1743,2.0,2011-09-13,76.0,58.0,67.0,,55.0,61.0,0.0,2.0,,,HZ FU,,,0.00,29.26,29.89,3.4,31.0,7.8
1744,1.0,2011-09-14,58.0,47.0,53.0,-11,43.0,49.0,12.0,0.0,530.0,1805.0,RA BR HZ FU,0.0,0.0,0.08,29.39,30.09,6.3,34.0,7.3
1745,2.0,2011-09-14,60.0,48.0,54.0,,45.0,51.0,11.0,0.0,,,RA BR HZ FU,,,,29.47,,6.0,32.0,
1746,1.0,2011-09-15,59.0,42.0,51.0,-13,35.0,44.0,14.0,0.0,531.0,1803.0, ,0.0,0.0,0.00,29.61,30.33,7.4,1.0,8.5
1747,2.0,2011-09-15,60.0,44.0,52.0,,36.0,45.0,13.0,0.0,,, ,,,0.00,29.67,30.32,7.2,36.0,9.0
1748,1.0,2011-09-16,58.0,46.0,52.0,-12,40.0,47.0,13.0,0.0,532.0,1760.0, ,0.0,0.0,0.00,29.59,30.33,1.4,8.0,3.3
1749,2.0,2011-09-16,59.0,48.0,54.0,,38.0,47.0,11.0,0.0,,, ,,,0.00,29.65,30.33,2.6,13.0,3.7
1750,1.0,2011-09-17,68.0,50.0,59.0,-5,45.0,52.0,6.0,0.0,533.0,1758.0, ,0.0,0.0,0.00,29.53,30.27,7.7,11.0,8.9
1751,2.0,2011-09-17,69.0,52.0,61.0,,44.0,52.0,4.0,0.0,,, ,,,0.00,29.59,30.27,8.7,11.0,9.6
1752,1.0,2011-09-18,65.0,55.0,60.0,-4,55.0,57.0,5.0,0.0,535.0,1756.0,RA DZ BR,0.0,0.0,0.43,29.34,30.11,8.9,15.0,9.5
1753,2.0,2011-09-18,66.0,56.0,61.0,,54.0,57.0,4.0,0.0,,,RA DZ BR,,,0.34,29.41,30.11,7.4,14.0,8.0
1754,1.0,2011-09-19,69.0,54.0,62.0,-1,58.0,60.0,3.0,0.0,536.0,1755.0,RA BR,0.0,0.0,0.24,29.24,29.96,4.1,29.0,5.8
1755,2.0,2011-09-19,68.0,56.0,62.0,,58.0,60.0,3.0,0.0,,,RA BR,,,0.41,29.30,29.96,3.8,26.0,5.8
1756,1.0,2011-09-20,74.0,49.0,62.0,0.0,54.0,58.0,3.0,0.0,537.0,1753.0,MIFG BCFG BR,0.0,0.0,0.00,29.26,,7.3,18.0,7.3
1757,2.0,2011-09-20,75.0,53.0,64.0,,54.0,58.0,1.0,0.0,,,FG+ BCFG BR,,,0.01,29.33,29.99,5.8,17.0,6.1
1758,1.0,2011-09-21,71.0,56.0,64.0,2.0,49.0,56.0,1.0,0.0,538.0,1751.0,RA,0.0,0.0,,29.23,29.95,10.2,25.0,11.0
1759,2.0,2011-09-21,72.0,57.0,65.0,,49.0,56.0,0.0,0.0,,, ,,,,29.29,29.94,9.4,24.0,10.3
1760,1.0,2011-09-22,64.0,51.0,58.0,-4,47.0,52.0,7.0,0.0,539.0,1749.0, ,0.0,0.0,0.00,29.36,30.08,4.6,27.0,6.9
1761,2.0,2011-09-22,63.0,53.0,58.0,,47.0,52.0,7.0,0.0,,, ,,,0.00,29.42,30.08,6.5,25.0,7.2
1762,1.0,2011-09-23,62.0,48.0,55.0,-6,44.0,49.0,10.0,0.0,540.0,1748.0, ,0.0,0.0,0.00,29.33,30.06,5.9,36.0,7.0
1763,2.0,2011-09-23,62.0,48.0,55.0,,46.0,51.0,10.0,0.0,,,RA,,,0.02,29.38,30.05,4.1,36.0,6.4
1764,1.0,2011-09-24,62.0,51.0,57.0,-4,49.0,51.0,8.0,0.0,541.0,1746.0,RA BR,0.0,0.0,0.14,29.26,29.99,3.6,3.0,4.6
1765,2.0,2011-09-24,63.0,51.0,57.0,,48.0,52.0,8.0,0.0,,,RA BR,,,0.07,29.31,29.98,2.9,4.0,5.3
1766,1.0,2011-09-25,64.0,51.0,58.0,-3,53.0,55.0,7.0,0.0,542.0,1744.0,RA,0.0,0.0,0.08,29.13,29.87,4.1,14.0,5.5
1767,2.0,2011-09-25,65.0,53.0,59.0,,53.0,55.0,6.0,0.0,,,RA BR,,,0.23,29.18,29.87,4.7,13.0,5.8
1768,1.0,2011-09-26,60.0,53.0,57.0,-3,51.0,53.0,8.0,0.0,543.0,1742.0,RA BR,0.0,0.0,1.21,28.92,29.65,8.8,18.0,15.4
1769,2.0,2011-09-26,63.0,53.0,58.0,,50.0,53.0,7.0,0.0,,,RA BR,,,0.90,28.98,29.65,8.1,19.0,12.4
1770,1.0,2011-09-27,63.0,54.0,59.0,-1,53.0,55.0,6.0,0.0,544.0,1741.0,RA BR,0.0,0.0,0.31,29.00,29.71,4.3,6.0,8.3
1771,2.0,2011-09-27,63.0,54.0,59.0,,53.0,55.0,6.0,0.0,,,RA BR,,,0.25,29.05,29.70,2.4,5.0,7.1
1772,1.0,2011-09-28,63.0,53.0,58.0,-1,54.0,55.0,7.0,0.0,545.0,1739.0,RA BR,0.0,0.0,0.77,29.07,29.78,6.5,32.0,7.0
1773,2.0,2011-09-28,64.0,53.0,59.0,,54.0,55.0,6.0,0.0,,,RA BR,,,0.15,29.12,29.77,5.7,32.0,6.7
1774,1.0,2011-09-29,66.0,49.0,58.0,-1,51.0,53.0,7.0,0.0,546.0,1737.0,RA BR,0.0,0.0,0.06,28.98,29.70,11.7,28.0,13.5
1775,2.0,2011-09-29,66.0,51.0,59.0,,50.0,54.0,6.0,0.0,,,RA DZ BR,,,0.09,29.03,29.70,11.2,27.0,12.7
1776,1.0,2011-09-30,57.0,45.0,51.0,-8,41.0,47.0,14.0,0.0,547.0,1735.0,RA,0.0,0.0,0.09,29.32,30.01,14.6,34.0,15.0
1777,2.0,2011-09-30,58.0,47.0,53.0,,42.0,47.0,12.0,0.0,,,RA,,,0.17,29.37,30.00,15.4,34.0,16.3
1778,1.0,2011-10-01,56.0,42.0,49.0,-9,40.0,45.0,16.0,0.0,548.0,1734.0, ,0.0,0.0,,29.53,30.26,9.6,36.0,10.3
1779,2.0,2011-10-01,56.0,44.0,50.0,,40.0,45.0,15.0,0.0,,, ,,,,29.59,30.26,10.7,35.0,11.2
1780,1.0,2011-10-02,66.0,41.0,54.0,-4,38.0,46.0,11.0,0.0,549.0,1732.0, ,0.0,0.0,0.00,29.47,30.22,4.7,32.0,5.4
1781,2.0,2011-10-02,65.0,41.0,53.0,,39.0,46.0,12.0,0.0,,, ,,,0.00,29.54,30.22,4.1,32.0,4.6
1782,1.0,2011-10-03,69.0,44.0,57.0,0.0,45.0,50.0,8.0,0.0,550.0,1730.0, ,0.0,0.0,0.00,29.48,30.21,3.4,3.0,5.0
1783,2.0,2011-10-03,70.0,45.0,58.0,,44.0,50.0,7.0,0.0,,, ,,,0.00,29.54,30.20,3.6,2.0,4.1
1784,1.0,2011-10-04,76.0,43.0,60.0,3.0,47.0,52.0,5.0,0.0,552.0,1729.0, ,0.0,0.0,0.00,29.52,30.25,1.1,16.0,2.3
1785,2.0,2011-10-04,74.0,46.0,60.0,,47.0,53.0,5.0,0.0,,, ,,,0.00,29.58,30.25,0.7,15.0,1.7
1786,1.0,2011-10-05,80.0,49.0,65.0,8.0,48.0,55.0,0.0,0.0,553.0,1727.0, ,0.0,0.0,0.00,29.49,30.22,1.9,18.0,3.2
1787,2.0,2011-10-05,80.0,52.0,66.0,,47.0,55.0,0.0,1.0,,, ,,,0.00,29.55,30.21,1.3,17.0,2.9
1788,1.0,2011-10-06,81.0,50.0,66.0,10.0,51.0,58.0,0.0,1.0,554.0,1725.0, ,0.0,0.0,0.00,29.50,30.23,3.8,15.0,4.6
1789,2.0,2011-10-06,81.0,56.0,69.0,,50.0,58.0,0.0,4.0,,, ,,,0.00,29.57,30.22,3.9,15.0,4.6
1790,1.0,2011-10-07,84.0,54.0,69.0,13.0,53.0,59.0,0.0,4.0,555.0,1724.0, ,0.0,0.0,0.00,29.52,30.25,7.5,18.0,7.7
1791,2.0,2011-10-07,84.0,59.0,72.0,,51.0,59.0,0.0,7.0,,, ,,,0.00,29.59,30.24,6.4,17.0,6.8
1792,1.0,2011-10-08,82.0,54.0,68.0,12.0,54.0,60.0,0.0,3.0,556.0,1722.0, ,0.0,0.0,0.00,29.56,30.27,7.2,19.0,7.6
1793,2.0,2011-10-08,82.0,61.0,72.0,,53.0,60.0,0.0,7.0,,, ,,,0.00,29.62,30.27,6.3,19.0,6.9
1794,1.0,2011-10-09,80.0,52.0,66.0,11.0,51.0,58.0,0.0,1.0,557.0,1720.0, ,0.0,0.0,0.00,29.55,30.29,2.8,9.0,3.8
1795,2.0,2011-10-09,80.0,56.0,68.0,,51.0,58.0,0.0,3.0,,, ,,,0.00,29.62,30.28,3.1,10.0,3.8
1796,1.0,2011-10-10,76.0,54.0,65.0,10.0,51.0,57.0,0.0,0.0,558.0,1719.0, ,0.0,0.0,0.00,29.39,30.13,5.2,16.0,6.0
1797,2.0,2011-10-10,77.0,58.0,68.0,,49.0,58.0,0.0,3.0,,, ,,,0.00,29.45,30.12,5.9,16.0,6.4
1798,1.0,2011-10-11,79.0,57.0,68.0,14.0,54.0,60.0,0.0,3.0,559.0,1717.0, ,0.0,0.0,0.00,29.23,29.97,4.1,15.0,4.9
1799,2.0,2011-10-11,78.0,58.0,68.0,,52.0,59.0,0.0,3.0,,, ,,,0.00,29.29,29.97,3.8,13.0,4.6
1800,1.0,2011-10-12,78.0,55.0,67.0,13.0,52.0,58.0,0.0,2.0,600.0,1715.0, ,0.0,0.0,0.00,29.03,29.77,7.0,14.0,8.1
1801,2.0,2011-10-12,77.0,57.0,67.0,,51.0,58.0,0.0,2.0,,, ,,,0.00,29.08,29.76,6.0,14.0,6.8
